Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrG,tcrB,0.079,0.015,0.041,0.117,1.176,0.055,1.040,1.313
dfrG,bcrA,0.009,0.001,0.008,0.011,1.114,0.019,1.065,1.162
dfrG,qacH,0.010,0.001,0.008,0.012,1.026,0.004,1.016,1.037
dfrG,aadD1,0.024,0.003,0.017,0.031,1.022,0.009,0.999,1.044
dfrG,bleO,0.024,0.003,0.016,0.033,1.009,0.006,0.994,1.024
dfrG,cadC,0.015,0.003,0.008,0.021,0.986,0.101,0.736,1.236
dfrG,bcrC,0.018,0.002,0.012,0.024,0.922,0.215,0.387,1.457
dfrG,arsA,0.113,0.008,0.094,0.133,0.822,0.058,0.679,0.965
dfrG,arsR,0.104,0.007,0.085,0.122,0.768,0.059,0.621,0.916
dfrG,arsB,0.097,0.005,0.084,0.110,0.764,0.036,0.674,0.853
dfrG,arsD,0.100,0.007,0.084,0.117,0.759,0.059,0.614,0.905
dfrG,arsD2,0.096,0.007,0.077,0.114,0.753,0.056,0.613,0.893
dfrG,tetO,0.014,0.003,0.008,0.021,0.733,0.031,0.655,0.811
dfrG,dfrF,0.039,0.004,0.029,0.048,0.712,0.179,0.267,1.156
dfrG,bcrB,0.009,0.000,0.008,0.011,0.503,0.129,0.183,0.822
dfrS1,qacC,0.232,0.030,0.158,0.306,405.018,143.506,48.530,761.507
dfrS1,bleO,0.595,0.027,0.527,0.663,170.638,102.926,-85.045,426.322
dfrS1,aadD1,0.578,0.029,0.506,0.650,161.272,93.240,-70.349,392.894
dfrS1,bcrA,0.071,0.051,-0.056,0.198,12.411,11.547,-16.273,41.096
dfrS1,vanX_B,0.293,0.041,0.190,0.396,9.321,1.849,4.726,13.915
dfrS1,vanB,0.296,0.047,0.180,0.412,9.303,1.972,4.404,14.202
dfrS1,vanS_B,0.293,0.044,0.185,0.401,9.246,1.881,4.575,13.918
dfrS1,vanR_B,0.293,0.044,0.185,0.401,9.246,1.881,4.575,13.918
dfrS1,vanW_B,0.293,0.043,0.185,0.401,9.246,1.881,4.574,13.918
dfrS1,vanY_B,0.293,0.043,0.185,0.401,9.246,1.881,4.574,13.918
dfrS1,vanH_B,0.292,0.044,0.184,0.400,9.212,1.858,4.597,13.827
dfrS1,gyrA_S83R,0.055,0.038,-0.040,0.149,7.488,4.438,-3.537,18.513
dfrS1,ermC,0.029,0.012,-0.001,0.059,6.066,4.089,-4.091,16.223
dfrS1,blaPC1,0.020,0.009,-0.003,0.043,4.710,0.717,2.930,6.491
dfrS1,aac6p_Ie_aph2pp_Ia,0.664,0.033,0.581,0.746,3.200,0.189,2.730,3.669
dfrS1,ant9_Ia,0.019,0.004,0.010,0.028,3.148,0.685,1.447,4.850
dfrS1,gyrA_S83Y,0.024,0.007,0.007,0.041,2.658,0.523,1.360,3.957
dfrS1,gyrA_S83I,0.343,0.056,0.204,0.482,2.621,0.206,2.110,3.131
dfrS1,parC_S80I,0.387,0.039,0.290,0.483,2.513,0.150,2.141,2.885
dfrS1,dfrF,0.114,0.018,0.069,0.160,2.180,0.081,1.979,2.381
dfrS1,merA,0.021,0.010,-0.004,0.047,2.053,0.389,1.086,3.020
dfrS1,tetO,0.033,0.005,0.021,0.044,1.738,0.078,1.544,1.931
dfrS1,tetS,0.025,0.013,-0.007,0.057,1.690,0.410,0.671,2.709
dfrS1,bcrC,0.032,0.005,0.019,0.045,1.667,0.190,1.194,2.140
dfrS1,lnuG,0.017,0.006,0.003,0.031,1.621,0.471,0.450,2.791
dfrS1,fexA,0.045,0.005,0.033,0.058,1.573,0.351,0.701,2.445
dfrS1,ermB,0.776,0.036,0.688,0.865,1.496,0.068,1.327,1.665
dfrS1,qacH,0.014,0.001,0.011,0.017,1.459,0.071,1.283,1.635
dfrS1,lnuB,0.058,0.020,0.009,0.107,1.402,0.321,0.604,2.200
dfrS1,aph3p_IIIa,0.354,0.031,0.277,0.432,1.352,0.084,1.144,1.560
dfrS1,cadC,0.019,0.006,0.005,0.034,1.309,0.287,0.597,2.021
dfrS1,dfrG,0.114,0.012,0.084,0.144,1.305,0.101,1.054,1.555
dfrS1,ant6_Ia,0.338,0.019,0.290,0.386,1.296,0.078,1.101,1.490
dfrS1,lsaE,0.051,0.002,0.047,0.055,1.262,0.080,1.064,1.461
dfrS1,cadA,0.024,0.003,0.016,0.032,1.227,0.181,0.778,1.677
dfrS1,optrA,0.036,0.003,0.028,0.044,1.193,0.062,1.038,1.348
dfrS1,catA,0.109,0.023,0.051,0.167,1.147,0.149,0.777,1.517
dfrS1,tcrB,0.072,0.014,0.037,0.108,1.068,0.040,0.968,1.168
dfrS1,sat4,0.166,0.007,0.148,0.184,1.030,0.046,0.916,1.145
dfrS1,arsA,0.137,0.005,0.125,0.149,1.009,0.037,0.919,1.100
dfrS1,str,0.182,0.006,0.168,0.197,1.006,0.038,0.910,1.101
dfrS1,spw,0.051,0.007,0.034,0.067,1.006,0.042,0.901,1.111
dfrS1,arsR,0.132,0.004,0.122,0.142,1.002,0.034,0.918,1.087
dfrS1,arsD,0.129,0.003,0.122,0.137,1.000,0.033,0.919,1.082
dfrS1,arsB,0.121,0.005,0.108,0.133,0.972,0.037,0.881,1.064
dfrS1,arsD2,0.120,0.003,0.112,0.129,0.967,0.045,0.855,1.079
dfrS1,vanR_A,0.146,0.027,0.080,0.213,0.901,0.130,0.579,1.224
dfrS1,vanY_A,0.141,0.023,0.084,0.198,0.873,0.113,0.591,1.154
dfrS1,vanZ_A,0.141,0.023,0.084,0.198,0.873,0.113,0.591,1.154
dfrS1,vanH_A,0.141,0.024,0.083,0.200,0.870,0.111,0.593,1.146
dfrS1,vanA,0.141,0.024,0.083,0.200,0.870,0.111,0.593,1.146
dfrS1,vanX_A,0.141,0.024,0.083,0.200,0.870,0.111,0.593,1.146
dfrS1,vanS_A,0.139,0.024,0.080,0.198,0.867,0.115,0.580,1.153
dfrS1,bcrB,0.010,0.001,0.008,0.013,0.576,0.166,0.164,0.987
dfrS1,tetL,0.121,0.017,0.078,0.164,0.568,0.073,0.387,0.749
dfrS1,tetM,0.239,0.040,0.139,0.339,0.370,0.056,0.230,0.510
ermB,vanH_A,0.285,0.022,0.231,0.340,13.035,3.680,3.893,22.176
ermB,vanS_A,0.281,0.021,0.229,0.333,12.740,3.536,3.957,21.524
ermB,vanA,0.285,0.022,0.230,0.339,12.554,3.438,4.014,21.095
ermB,vanX_A,0.285,0.022,0.230,0.339,12.554,3.438,4.014,21.095
ermB,vanY_A,0.283,0.021,0.231,0.336,12.544,3.431,4.020,21.067
ermB,vanZ_A,0.283,0.021,0.231,0.336,12.544,3.431,4.020,21.067
ermB,vanR_A,0.284,0.021,0.231,0.337,12.214,3.292,4.037,20.390
ermB,aac6p_Ie_aph2pp_Ia,0.393,0.028,0.325,0.461,11.862,1.529,8.064,15.661
ermB,sat4,0.284,0.008,0.264,0.304,11.333,1.137,8.507,14.158
ermB,aph3p_IIIa,0.466,0.021,0.413,0.518,11.332,0.428,10.270,12.395
ermB,ant6_Ia,0.459,0.015,0.423,0.496,10.376,0.903,8.132,12.619
ermB,spw,0.086,0.009,0.063,0.109,7.952,0.469,6.788,9.117
ermB,lsaE,0.068,0.006,0.053,0.083,6.628,0.756,4.749,8.507
ermB,str,0.300,0.003,0.292,0.309,6.297,1.041,3.711,8.882
ermB,lnuB,0.068,0.008,0.049,0.088,6.008,0.236,5.422,6.593
ermB,gyrA_S83Y,0.015,0.003,0.008,0.023,5.612,2.670,-1.021,12.245
ermB,gyrA_S83I,0.222,0.023,0.165,0.279,5.206,0.942,2.866,7.547
ermB,bleO,0.038,0.007,0.021,0.056,5.057,1.441,1.478,8.636
ermB,dfrG,0.141,0.014,0.105,0.176,5.010,2.046,-0.072,10.092
ermB,aadD1,0.037,0.006,0.022,0.053,4.996,1.406,1.503,8.490
ermB,parC_S80I,0.257,0.026,0.192,0.323,4.800,1.080,2.118,7.482
ermB,dfrF,0.087,0.014,0.052,0.122,4.796,0.502,3.550,6.042
ermB,blaPC1,0.008,0.003,-0.001,0.016,3.904,0.597,2.422,5.386
ermB,catA,0.143,0.015,0.104,0.181,3.516,0.570,2.099,4.933
ermB,dfrS1,0.049,0.005,0.036,0.063,3.170,0.576,1.740,4.600
ermB,qacC,0.012,0.001,0.009,0.015,2.807,0.645,1.205,4.410
ermB,merA,0.015,0.005,0.001,0.028,2.523,0.600,1.032,4.014
ermB,optrA,0.042,0.005,0.029,0.055,2.399,0.446,1.290,3.507
ermB,fexA,0.041,0.006,0.026,0.056,2.393,0.443,1.291,3.494
ermB,ant9_Ia,0.009,0.002,0.004,0.014,2.379,0.474,1.202,3.557
ermB,vanB,0.052,0.005,0.040,0.064,1.832,0.356,0.948,2.716
ermB,vanH_B,0.051,0.005,0.040,0.063,1.826,0.353,0.949,2.703
ermB,vanW_B,0.051,0.005,0.040,0.063,1.821,0.350,0.952,2.690
ermB,vanY_B,0.051,0.005,0.040,0.063,1.821,0.350,0.952,2.690
ermB,vanS_B,0.051,0.005,0.040,0.063,1.821,0.350,0.952,2.690
ermB,vanR_B,0.051,0.005,0.040,0.063,1.821,0.350,0.952,2.690
ermB,lnuG,0.013,0.001,0.010,0.017,1.813,0.214,1.281,2.345
ermB,vanX_B,0.051,0.004,0.040,0.062,1.805,0.340,0.962,2.648
ermB,tetL,0.243,0.007,0.226,0.261,1.423,0.170,1.001,1.846
ermB,tetM,0.725,0.009,0.703,0.747,1.372,0.070,1.199,1.545
ermB,ermC,0.007,0.002,0.003,0.011,1.354,0.080,1.155,1.552
ermB,cadA,0.021,0.001,0.019,0.023,1.168,0.077,0.975,1.360
ermB,gyrA_S83R,0.009,0.002,0.004,0.014,1.101,0.070,0.927,1.275
ermB,cadC,0.015,0.002,0.010,0.020,1.062,0.083,0.856,1.268
ermB,tcrB,0.070,0.012,0.040,0.100,1.057,0.030,0.983,1.132
ermB,qacH,0.010,0.001,0.007,0.012,0.959,0.004,0.950,0.968
ermB,tetS,0.014,0.005,0.002,0.026,0.913,0.040,0.814,1.011
ermB,bcrA,0.008,0.000,0.007,0.009,0.908,0.009,0.886,0.930
ermB,arsA,0.116,0.004,0.106,0.127,0.740,0.067,0.573,0.907
ermB,arsR,0.112,0.005,0.101,0.124,0.727,0.068,0.557,0.896
ermB,arsD,0.109,0.003,0.101,0.118,0.721,0.067,0.554,0.889
ermB,arsD2,0.105,0.003,0.098,0.112,0.720,0.066,0.557,0.883
ermB,tetO,0.016,0.003,0.009,0.023,0.709,0.015,0.670,0.747
ermB,arsB,0.103,0.007,0.085,0.120,0.698,0.076,0.509,0.887
ermB,bcrC,0.006,0.003,-0.001,0.012,0.185,0.152,-0.192,0.562
ermB,bcrB,0.003,0.003,-0.005,0.011,0.113,0.141,-0.236,0.462
ermC,qacC,0.150,0.092,-0.078,0.378,19.442,10.280,-6.096,44.979
ermC,blaPC1,0.040,0.009,0.017,0.063,10.145,5.365,-3.183,23.474
ermC,ant9_Ia,0.054,0.002,0.048,0.060,9.170,3.424,0.663,17.676
ermC,catA,0.687,0.173,0.257,1.118,7.552,1.807,3.065,12.040
ermC,dfrS1,0.166,0.093,-0.065,0.398,5.110,2.866,-2.009,12.230
ermC,gyrA_S83R,0.042,0.007,0.024,0.059,4.948,0.585,3.495,6.402
ermC,bcrA,0.040,0.009,0.017,0.063,4.726,0.831,2.661,6.792
ermC,bcrC,0.079,0.012,0.048,0.110,4.211,1.331,0.904,7.518
ermC,gyrA_S83Y,0.034,0.014,-0.001,0.069,3.463,0.551,2.094,4.831
ermC,fexA,0.094,0.011,0.067,0.121,3.217,0.339,2.375,4.060
ermC,dfrG,0.270,0.058,0.124,0.415,3.110,0.828,1.054,5.166
ermC,merA,0.026,0.005,0.015,0.038,2.657,0.641,1.065,4.249
ermC,lnuG,0.025,0.004,0.014,0.036,2.446,0.497,1.212,3.681
ermC,lsaE,0.098,0.003,0.091,0.105,2.432,0.202,1.930,2.934
ermC,optrA,0.070,0.016,0.031,0.110,2.311,0.417,1.274,3.347
ermC,aadD1,0.048,0.011,0.020,0.076,2.100,0.639,0.513,3.687
ermC,lnuB,0.075,0.009,0.052,0.097,1.804,0.069,1.632,1.977
ermC,bleO,0.040,0.009,0.017,0.063,1.718,0.541,0.373,3.063
ermC,tetL,0.348,0.075,0.160,0.535,1.658,0.303,0.905,2.411
ermC,vanB,0.063,0.009,0.039,0.086,1.539,0.253,0.909,2.168
ermC,vanH_B,0.056,0.009,0.035,0.078,1.393,0.231,0.819,1.966
ermC,tetM,0.820,0.079,0.624,1.016,1.299,0.107,1.033,1.564
ermC,vanS_B,0.052,0.007,0.034,0.071,1.287,0.180,0.841,1.734
ermC,vanR_B,0.052,0.007,0.034,0.071,1.287,0.180,0.841,1.734
ermC,vanW_B,0.052,0.007,0.034,0.070,1.281,0.178,0.839,1.723
ermC,vanY_B,0.052,0.007,0.034,0.070,1.281,0.178,0.839,1.723
ermC,tetS,0.018,0.007,0.001,0.035,1.237,0.105,0.975,1.498
ermC,cadC,0.018,0.004,0.009,0.028,1.229,0.143,0.874,1.585
ermC,qacH,0.012,0.000,0.011,0.012,1.180,0.126,0.866,1.493
ermC,dfrF,0.063,0.005,0.051,0.076,1.168,0.084,0.961,1.376
ermC,parC_S80I,0.186,0.007,0.170,0.203,1.157,0.049,1.035,1.279
ermC,cadA,0.023,0.002,0.018,0.027,1.145,0.091,0.919,1.371
ermC,ermB,0.601,0.017,0.560,0.643,1.141,0.025,1.078,1.204
ermC,aac6p_Ie_aph2pp_Ia,0.248,0.020,0.197,0.299,1.113,0.053,0.980,1.246
ermC,tcrB,0.074,0.011,0.048,0.101,1.100,0.027,1.033,1.167
ermC,arsA,0.142,0.007,0.124,0.160,1.047,0.028,0.976,1.118
ermC,arsR,0.138,0.006,0.122,0.153,1.042,0.030,0.967,1.116
ermC,arsD,0.135,0.007,0.116,0.153,1.039,0.031,0.962,1.117
ermC,arsD2,0.127,0.009,0.104,0.150,1.018,0.020,0.967,1.069
ermC,aph3p_IIIa,0.269,0.012,0.240,0.299,1.016,0.003,1.009,1.023
ermC,arsB,0.126,0.003,0.118,0.134,1.015,0.006,1.001,1.030
ermC,spw,0.051,0.006,0.037,0.065,1.014,0.006,1.000,1.029
ermC,vanR_A,0.163,0.011,0.136,0.191,1.011,0.001,1.009,1.014
ermC,sat4,0.162,0.002,0.156,0.169,1.006,0.003,0.999,1.012
ermC,str,0.182,0.003,0.174,0.191,1.005,0.002,1.000,1.010
ermC,ant6_Ia,0.263,0.007,0.247,0.280,1.000,0.000,1.000,1.000
ermC,gyrA_S83I,0.136,0.012,0.105,0.167,0.989,0.021,0.938,1.040
ermC,bcrB,0.017,0.003,0.008,0.025,0.903,0.062,0.748,1.058
ermC,vanX_B,0.036,0.013,0.005,0.068,0.892,0.289,0.175,1.609
ermC,vanY_A,0.140,0.008,0.121,0.159,0.873,0.027,0.805,0.942
ermC,vanZ_A,0.140,0.008,0.121,0.159,0.873,0.027,0.805,0.942
ermC,vanH_A,0.140,0.008,0.121,0.160,0.869,0.026,0.806,0.933
ermC,vanA,0.140,0.008,0.121,0.160,0.869,0.026,0.806,0.933
ermC,vanX_A,0.140,0.008,0.121,0.160,0.869,0.026,0.806,0.933
ermC,vanS_A,0.112,0.006,0.096,0.128,0.702,0.045,0.591,0.813
ermC,tetO,0.013,0.001,0.009,0.016,0.666,0.132,0.338,0.994
fexA,optrA,0.962,0.012,0.933,0.991,613.778,337.562,-224.772,1452.328
fexA,ant9_Ia,0.191,0.063,0.035,0.348,178.717,30.896,101.967,255.466
fexA,gyrA_S83Y,0.071,0.017,0.028,0.114,9.179,0.242,8.577,9.781
fexA,dfrG,0.650,0.060,0.502,0.798,9.097,0.285,8.390,9.805
fexA,blaPC1,0.022,0.008,0.002,0.042,5.256,0.764,3.358,7.154
fexA,qacC,0.031,0.010,0.006,0.056,4.128,1.404,0.639,7.616
fexA,catA,0.329,0.034,0.245,0.412,3.753,0.108,3.484,4.021
fexA,ermC,0.020,0.007,0.002,0.038,3.399,0.355,2.518,4.279
fexA,merA,0.033,0.013,0.002,0.064,3.306,0.260,2.660,3.952
fexA,lnuG,0.025,0.006,0.011,0.040,2.533,0.437,1.448,3.618
fexA,gyrA_S83R,0.019,0.003,0.010,0.027,2.262,0.293,1.535,2.990
fexA,parC_S80I,0.334,0.030,0.259,0.409,2.134,0.023,2.075,2.192
fexA,sat4,0.322,0.011,0.295,0.350,2.057,0.080,1.860,2.255
fexA,str,0.351,0.013,0.319,0.383,1.993,0.070,1.818,2.168
fexA,lsaE,0.075,0.009,0.053,0.096,1.871,0.098,1.627,2.114
fexA,tetL,0.379,0.033,0.298,0.460,1.859,0.234,1.279,2.440
fexA,lnuB,0.074,0.011,0.046,0.102,1.822,0.092,1.592,2.052
fexA,spw,0.089,0.011,0.061,0.117,1.805,0.114,1.523,2.087
fexA,gyrA_S83I,0.242,0.029,0.170,0.314,1.797,0.043,1.690,1.905
fexA,bcrA,0.015,0.001,0.012,0.018,1.780,0.207,1.265,2.294
fexA,bcrC,0.033,0.006,0.017,0.050,1.728,0.095,1.492,1.964
fexA,tetS,0.025,0.011,-0.003,0.053,1.703,0.297,0.966,2.440
fexA,aph3p_IIIa,0.433,0.019,0.385,0.481,1.668,0.064,1.508,1.828
fexA,ant6_Ia,0.416,0.005,0.405,0.428,1.610,0.055,1.475,1.746
fexA,dfrS1,0.052,0.014,0.017,0.087,1.567,0.341,0.719,2.414
fexA,qacH,0.015,0.002,0.010,0.020,1.563,0.166,1.150,1.976
fexA,vanB,0.062,0.008,0.043,0.080,1.533,0.175,1.097,1.969
fexA,aac6p_Ie_aph2pp_Ia,0.335,0.037,0.244,0.426,1.524,0.103,1.268,1.779
fexA,vanH_B,0.058,0.006,0.045,0.072,1.455,0.129,1.134,1.776
fexA,vanS_B,0.058,0.005,0.045,0.071,1.444,0.125,1.134,1.754
fexA,vanR_B,0.058,0.005,0.045,0.071,1.444,0.125,1.134,1.754
fexA,vanW_B,0.058,0.005,0.045,0.071,1.442,0.124,1.133,1.751
fexA,vanY_B,0.058,0.005,0.045,0.071,1.442,0.124,1.133,1.751
fexA,ermB,0.724,0.038,0.630,0.818,1.389,0.083,1.182,1.596
fexA,cadA,0.027,0.003,0.019,0.034,1.361,0.157,0.971,1.751
fexA,vanX_B,0.054,0.003,0.046,0.063,1.356,0.072,1.176,1.536
fexA,vanS_A,0.195,0.019,0.148,0.242,1.232,0.041,1.129,1.335
fexA,vanY_A,0.195,0.020,0.146,0.244,1.221,0.043,1.115,1.326
fexA,vanZ_A,0.195,0.020,0.146,0.244,1.221,0.043,1.115,1.326
fexA,vanH_A,0.196,0.020,0.147,0.245,1.220,0.042,1.114,1.325
fexA,vanA,0.196,0.020,0.147,0.245,1.220,0.042,1.114,1.325
fexA,vanX_A,0.196,0.020,0.147,0.245,1.220,0.042,1.114,1.325
fexA,vanR_A,0.195,0.020,0.144,0.246,1.214,0.050,1.091,1.337
fexA,cadC,0.018,0.005,0.004,0.031,1.180,0.258,0.540,1.821
fexA,tcrB,0.078,0.016,0.037,0.119,1.151,0.059,1.004,1.298
fexA,tetM,0.720,0.012,0.690,0.749,1.143,0.009,1.120,1.166
fexA,aadD1,0.025,0.003,0.018,0.033,1.082,0.007,1.064,1.099
fexA,bleO,0.024,0.003,0.016,0.032,1.006,0.004,0.994,1.017
fexA,arsA,0.126,0.007,0.108,0.144,0.924,0.048,0.805,1.043
fexA,arsR,0.118,0.006,0.103,0.132,0.889,0.044,0.780,0.998
fexA,arsD,0.115,0.005,0.102,0.128,0.882,0.042,0.777,0.988
fexA,dfrF,0.047,0.002,0.043,0.052,0.875,0.094,0.642,1.109
fexA,arsD2,0.109,0.007,0.093,0.126,0.874,0.036,0.784,0.964
fexA,arsB,0.109,0.004,0.099,0.118,0.873,0.024,0.813,0.933
fexA,tetO,0.016,0.003,0.009,0.023,0.842,0.007,0.825,0.859
fexA,bcrB,0.013,0.001,0.010,0.015,0.698,0.118,0.406,0.991
gyrA_S83I,dfrF,0.359,0.028,0.290,0.428,63.023,10.015,38.145,87.900
gyrA_S83I,qacC,0.054,0.006,0.038,0.069,49.955,13.366,16.751,83.159
gyrA_S83I,parC_S80I,0.976,0.015,0.940,1.013,30.882,4.277,20.257,41.507
gyrA_S83I,vanX_B,0.236,0.011,0.209,0.262,25.693,5.079,13.075,38.311
gyrA_S83I,vanW_B,0.232,0.010,0.207,0.258,23.356,3.652,14.283,32.429
gyrA_S83I,vanY_B,0.232,0.010,0.207,0.258,23.356,3.652,14.283,32.429
gyrA_S83I,vanS_B,0.232,0.010,0.207,0.258,23.353,3.654,14.277,32.430
gyrA_S83I,vanR_B,0.232,0.010,0.207,0.258,23.353,3.654,14.277,32.430
gyrA_S83I,vanH_B,0.232,0.010,0.206,0.257,23.107,3.507,14.395,31.819
gyrA_S83I,vanB,0.232,0.010,0.207,0.257,22.312,3.030,14.784,29.840
gyrA_S83I,aac6p_Ie_aph2pp_Ia,0.689,0.073,0.508,0.870,4.683,0.763,2.787,6.580
gyrA_S83I,aph3p_IIIa,0.776,0.063,0.618,0.933,4.222,0.262,3.572,4.873
gyrA_S83I,ant6_Ia,0.727,0.048,0.608,0.845,3.839,0.281,3.142,4.537
gyrA_S83I,sat4,0.441,0.025,0.379,0.503,3.774,0.259,3.130,4.418
gyrA_S83I,dfrS1,0.083,0.010,0.057,0.109,3.288,0.476,2.106,4.469
gyrA_S83I,str,0.449,0.022,0.395,0.503,3.252,0.303,2.500,4.004
gyrA_S83I,merA,0.024,0.010,-0.002,0.050,2.791,0.707,1.035,4.547
gyrA_S83I,dfrG,0.190,0.007,0.172,0.207,2.621,0.093,2.388,2.853
gyrA_S83I,spw,0.108,0.013,0.076,0.139,2.612,0.195,2.127,3.096
gyrA_S83I,gyrA_S83Y,0.020,0.006,0.005,0.035,2.487,0.242,1.886,3.089
gyrA_S83I,vanR_A,0.333,0.047,0.217,0.450,2.484,0.258,1.843,3.126
gyrA_S83I,vanS_A,0.329,0.046,0.215,0.444,2.483,0.258,1.842,3.123
gyrA_S83I,vanH_A,0.332,0.047,0.216,0.448,2.461,0.249,1.843,3.080
gyrA_S83I,vanA,0.332,0.047,0.216,0.448,2.461,0.249,1.843,3.080
gyrA_S83I,vanX_A,0.332,0.047,0.216,0.448,2.461,0.249,1.843,3.080
gyrA_S83I,vanY_A,0.330,0.046,0.217,0.443,2.461,0.249,1.843,3.080
gyrA_S83I,vanZ_A,0.330,0.046,0.217,0.443,2.461,0.249,1.843,3.080
gyrA_S83I,lsaE,0.077,0.007,0.059,0.095,2.190,0.098,1.947,2.432
gyrA_S83I,ant9_Ia,0.012,0.003,0.005,0.020,2.168,0.146,1.806,2.530
gyrA_S83I,lnuB,0.077,0.009,0.054,0.100,2.142,0.101,1.892,2.392
gyrA_S83I,catA,0.173,0.022,0.119,0.227,2.107,0.230,1.534,2.679
gyrA_S83I,fexA,0.052,0.006,0.037,0.067,1.999,0.098,1.757,2.241
gyrA_S83I,optrA,0.053,0.005,0.039,0.066,1.953,0.063,1.796,2.111
gyrA_S83I,blaPC1,0.008,0.004,-0.002,0.019,1.930,0.385,0.974,2.885
gyrA_S83I,ermB,0.851,0.023,0.795,0.907,1.789,0.078,1.594,1.984
gyrA_S83I,lnuG,0.013,0.002,0.010,0.017,1.361,0.115,1.074,1.648
gyrA_S83I,cadA,0.023,0.002,0.018,0.029,1.225,0.107,0.960,1.491
gyrA_S83I,tetM,0.734,0.007,0.717,0.750,1.191,0.015,1.154,1.228
gyrA_S83I,gyrA_S83R,0.009,0.003,0.001,0.017,1.053,0.170,0.630,1.475
gyrA_S83I,bcrA,0.009,0.001,0.008,0.010,1.045,0.000,1.045,1.045
gyrA_S83I,tetS,0.015,0.005,0.002,0.028,1.042,0.040,0.942,1.142
gyrA_S83I,tetL,0.217,0.026,0.152,0.281,1.041,0.124,0.732,1.351
gyrA_S83I,tcrB,0.070,0.013,0.037,0.102,1.034,0.033,0.952,1.116
gyrA_S83I,aadD1,0.024,0.003,0.017,0.031,1.030,0.010,1.005,1.056
gyrA_S83I,cadC,0.015,0.002,0.010,0.021,1.026,0.056,0.887,1.165
gyrA_S83I,bleO,0.024,0.003,0.016,0.033,1.023,0.009,1.000,1.046
gyrA_S83I,qacH,0.010,0.001,0.008,0.012,1.015,0.005,1.003,1.026
gyrA_S83I,ermC,0.006,0.002,0.002,0.010,0.987,0.024,0.929,1.046
gyrA_S83I,tetO,0.016,0.003,0.009,0.023,0.798,0.009,0.776,0.820
gyrA_S83I,bcrC,0.014,0.000,0.013,0.015,0.675,0.167,0.261,1.089
gyrA_S83I,arsA,0.088,0.014,0.053,0.122,0.614,0.116,0.326,0.903
gyrA_S83I,arsR,0.082,0.016,0.042,0.121,0.584,0.129,0.264,0.905
gyrA_S83I,arsD,0.079,0.015,0.042,0.115,0.576,0.128,0.259,0.893
gyrA_S83I,arsD2,0.075,0.012,0.045,0.105,0.571,0.124,0.262,0.880
gyrA_S83I,arsB,0.072,0.018,0.028,0.115,0.544,0.142,0.191,0.897
gyrA_S83I,bcrB,0.008,0.000,0.007,0.009,0.430,0.128,0.113,0.748
gyrA_S83R,tetS,0.144,0.139,-0.201,0.489,9.394,7.896,-10.221,29.009
gyrA_S83R,blaPC1,0.033,0.005,0.020,0.046,8.011,2.757,1.161,14.861
gyrA_S83R,vanX_B,0.262,0.187,-0.204,0.727,6.785,4.922,-5.440,19.011
gyrA_S83R,vanS_B,0.255,0.182,-0.197,0.706,6.573,4.762,-5.256,18.402
gyrA_S83R,vanR_B,0.255,0.182,-0.197,0.706,6.573,4.762,-5.256,18.402
gyrA_S83R,vanW_B,0.255,0.182,-0.197,0.706,6.566,4.758,-5.254,18.385
gyrA_S83R,vanY_B,0.255,0.182,-0.197,0.706,6.566,4.758,-5.254,18.385
gyrA_S83R,vanH_B,0.254,0.181,-0.196,0.704,6.548,4.751,-5.253,18.350
gyrA_S83R,vanB,0.255,0.180,-0.193,0.703,6.529,4.705,-5.159,18.217
gyrA_S83R,gyrA_S83Y,0.062,0.035,-0.024,0.148,6.455,2.220,0.941,11.970
gyrA_S83R,dfrS1,0.198,0.095,-0.037,0.434,6.293,3.166,-1.572,14.158
gyrA_S83R,ant9_Ia,0.038,0.001,0.034,0.041,6.283,2.014,1.281,11.286
gyrA_S83R,parC_S80I,0.872,0.082,0.667,1.077,5.663,0.933,3.345,7.981
gyrA_S83R,dfrF,0.289,0.098,0.045,0.533,5.475,1.736,1.163,9.787
gyrA_S83R,ermC,0.029,0.008,0.010,0.049,4.998,0.588,3.536,6.459
gyrA_S83R,lnuB,0.194,0.170,-0.227,0.616,4.646,3.861,-4.946,14.238
gyrA_S83R,qacC,0.032,0.003,0.025,0.039,4.038,0.902,1.798,6.278
gyrA_S83R,bcrA,0.031,0.006,0.015,0.047,3.723,1.014,1.205,6.242
gyrA_S83R,bcrC,0.069,0.013,0.038,0.101,3.670,0.942,1.331,6.009
gyrA_S83R,merA,0.024,0.007,0.006,0.041,2.321,0.261,1.672,2.970
gyrA_S83R,fexA,0.064,0.004,0.055,0.074,2.203,0.277,1.515,2.892
gyrA_S83R,dfrG,0.183,0.014,0.147,0.219,2.088,0.010,2.063,2.114
gyrA_S83R,lnuG,0.017,0.001,0.014,0.021,1.700,0.070,1.527,1.873
gyrA_S83R,optrA,0.051,0.004,0.041,0.062,1.692,0.077,1.499,1.884
gyrA_S83R,catA,0.138,0.050,0.013,0.263,1.437,0.380,0.493,2.382
gyrA_S83R,vanS_A,0.215,0.005,0.202,0.229,1.360,0.083,1.153,1.567
