Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrA25,merP,0.003161288,0.001679232,0.002828092,0.003494484,3.265963472,2.348286926,2.800012399,3.731914545
dfrA25,oqxB,0.003117801,0.003987196,0.002326655,0.003908947,2.185151093,2.765707472,1.636374728,2.733927458
dfrA25,merB,0.003037275,0.004219661,0.002200003,0.003874548,2.179726056,3.507808256,1.483700795,2.875751316
dfrA25,aadA2,0.003033835,0.002091674,0.002618801,0.003448868,2.504655334,2.067697085,2.094379373,2.914931294
dfrA25,merT,0.003033502,0.001642834,0.002707529,0.003359476,3.095380112,1.826773281,2.732908661,3.457851563
dfrA25,ble,0.003009354,0.002066947,0.002599227,0.003419481,2.64180921,1.946189575,2.255642975,3.027975444
dfrA25,parC_A56T,0.002979,0.004836104,0.002019412,0.003938588,2.071378487,3.494959188,1.377902761,2.764854214
dfrA25,merC,0.002952212,0.001700358,0.002614825,0.0032896,2.8261104,2.042899766,2.420754765,3.231466034
dfrA25,dfrA5,0.002931594,0.00355166,0.002226868,0.003636321,2.48502918,3.748919188,1.741162279,3.22889608
dfrA25,aadA16,0.002839106,0.007496425,0.001351653,0.00432656,2.023778296,5.713199648,0.890155537,3.157401055
dfrA25,merA,0.002835745,0.003758424,0.002089992,0.003581498,1.879258699,2.50319455,1.382570593,2.375946805
dfrA25,blaNDM_1,0.002799471,0.005970571,0.00161478,0.003984161,1.783015825,4.152820134,0.959006214,2.607025436
dfrA25,lnuF,0.002775787,0.005390394,0.001706216,0.003845358,2.017673606,4.108020561,1.202553202,2.832794009
dfrA25,arr_3,0.0027615,0.005201348,0.001729439,0.00379356,1.981475556,4.256380292,1.136917364,2.826033749
dfrA25,tetX4,0.002717355,0.007029949,0.00132246,0.004112249,1.651129872,4.477635219,0.762669902,2.539589843
